6,68,97,49,7,13.4,12.8,16.8,14.3,10.0
1,63,12,27,88,30.8,28.8,23.0,26.3,24.0
52,34,53,66,96,35.4,35.8,47.4,41.3,31.1
13,21,92,12,10,31.8,48.8,33.0,23.8,26.2
43,1,9,10,42,16.6,14.8,18.4,14.8,15.1
59,57,26,85,30,22.0,21.5,19.6,23.1,24.3
94,81,63,9,49,37.7,33.9,30.8,30.3,29.0
13,68,50,42,21,26.8,10.9,9.4,8.6,15.6
53,64,16,14,47,29.5,34.2,33.8,31.6,18.1
98,12,33,37,80,21.4,21.4,22.6,24.9,27.1
23,41,87,10,53,35.2,30.2,33.8,30.8,34.4
3,44,22,66,96,31.1,28.1,17.0,26.5,11.4
37,2,19,14,77,30.4,33.0,34.8,21.2,29.0
3,59,5,72,92,33.8,35.2,26.0,28.0,37.3
66,20,52,32,31,33.4,37.6,48.4,41.1,47.3
6,75,5,73,7,10.4,23.7,12.0,16.9,14.0
9,98,69,11,85,17.4,18.5,21.6,26.4,19.4
13,75,9,12,35,31.6,28.2,20.0,30.8,27.9
75,71,47,56,9,23.8,17.5,16.4,15.9,16.2
52,10,46,21,20,8.8,21.2,7.0,6.5,11.6
16,51,0,75,8,30.4,27.1,33.8,16.9,21.8
44,14,19,32,34,43.6,37.4,42.8,26.3,23.3
84,39,55,58,8,20.4,22.6,14.3,16.5,15.8
11,84,43,63,50,22.0,27.8,26.4,25.4,30.6
21,26,29,17,94,21.2,26.7,23.3,41.4,14.0
33,73,34,8,85,24.4,22.7,26.1,24.3,25.3
98,76,81,25,42,19.6,19.2,16.9,22.7,17.7
90,91,56,20,16,35.5,30.5,32.8,43.2,36.8
19,86,17,84,4,35.8,35.7,37.6,31.2,30.2
61,69,58,39,51,31.6,34.2,27.6,26.4,25.2
88,11,10,9,0,21.4,22.6,20.4,20.0,22.5
23,13,76,80,12,52.6,31.2,36.9,14.9,29.4
87,8,34,60,77,13.1,15.0,13.4,10.7,15.3
60,82,25,68,87,22.5,23.0,25.9,23.2,26.0
73,81,65,69,95,18.7,14.6,13.6,13.2,28.7
66,17,29,76,87,10.7,7.8,13.9,4.8,6.0
20,77,44,73,53,13.9,10.5,10.0,13.4,10.4
17,20,1,64,84,40.6,34.2,25.9,34.6,26.2
