83,74,9,93,12,15.7,12.1,11.8,14.0,12.2
19,28,26,18,13,30.2,54.0,48.6,29.2,26.2
56,25,66,85,13,23.6,27.7,25.1,22.2,23.0
24,80,23,96,13,49.9,59.1,58.9,51.4,31.3
71,20,92,88,42,49.7,46.4,53.4,53.1,47.3
68,52,61,56,84,14.1,13.7,14.7,16.1,19.6
70,43,2,56,41,31.7,31.8,32.4,34.7,48.3
77,33,8,21,0,44.8,65.8,57.5,44.4,43.1
28,56,67,20,93,54.3,75.3,36.0,42.7,13.0
22,8,81,6,61,13.7,12.7,12.4,12.9,12.3
17,26,29,38,19,35.9,58.9,59.5,40.7,35.5
18,79,82,45,77,7.2,9.7,5.8,7.4,6.3
16,38,19,36,65,36.1,32.0,38.7,50.6,33.3
42,17,19,86,14,39.1,38.5,49.3,61.0,34.7
56,89,2,55,41,24.3,20.9,17.9,32.6,30.0
69,23,13,70,85,43.9,44.5,25.3,41.6,35.8
41,10,91,53,94,74.6,25.0,25.5,25.3,27.5
75,59,18,16,51,37.5,38.4,35.1,33.9,13.2
8,33,84,91,27,54.6,30.1,40.8,57.5,55.0
73,5,53,20,96,24.8,12.5,23.8,12.7,19.0
70,39,91,42,56,14.2,14.5,14.1,14.6,12.6
94,38,97,14,49,30.4,28.2,29.2,31.8,49.2
9,44,61,63,94,15.5,21.4,21.7,20.4,27.0
28,38,39,35,93,14.9,15.1,24.0,47.8,26.4
15,84,56,92,73,29.0,28.8,27.1,29.9,30.4
55,34,19,1,82,38.2,34.5,39.1,37.6,41.3
18,67,32,27,63,33.6,50.9,54.4,56.4,36.0
24,45,79,8,10,51.1,26.9,11.8,23.1,22.7
28,13,19,97,62,35.5,29.0,29.5,24.6,24.5
92,69,94,24,73,7.0,15.2,8.7,10.6,11.4
30,17,15,46,69,63.1,38.3,33.9,49.3,36.2
33,66,21,23,65,33.8,28.1,46.2,47.8,25.6
89,27,80,45,96,14.2,19.0,17.7,15.0,25.0
27,47,3,77,74,1.7,11.5,3.4,4.4,9.5
23,32,71,65,75,43.3,20.2,17.8,22.8,18.2
78,45,55,41,32,13.8,25.2,25.8,14.6,22.3
51,63,53,69,10,11.7,15.4,13.9,22.5,22.5
20,91,65,74,30,39.9,29.1,27.6,27.9,36.4
62,67,6,66,17,14.6,19.1,15.4,15.3,22.0
21,20,34,49,4,37.9,35.7,50.3,26.2,19.1
37,91,54,63,88,51.5,55.7,50.0,48.5,50.8
68,90,63,29,25,41.2,35.2,61.6,40.9,50.3
32,95,68,62,50,9.4,9.8,11.5,14.8,9.2
45,10,20,7,73,26.7,25.0,25.8,28.7,28.5
66,83,46,18,98,14.9,12.9,17.6,32.1,35.0
41,67,17,66,73,36.8,24.9,32.4,56.4,37.9
0,81,50,66,90,13.6,12.5,12.1,13.0,14.6
40,53,31,13,88,22.7,23.8,21.5,23.4,25.7
55,64,30,96,2,30.8,30.5,38.4,47.4,31.5
80,16,74,77,6,31.8,36.7,15.7,18.0,20.7
44,27,60,22,42,26.9,57.2,35.4,49.4,28.5
90,6,54,92,45,16.1,11.8,18.2,7.8,9.7
66,37,33,19,48,34.6,81.8,61.1,39.1,11.6
29,50,94,68,60,62.0,24.9,24.7,48.6,35.4
54,71,6,57,19,41.0,27.1,13.5,41.3,40.5
89,69,38,96,46,24.6,24.3,24.1,28.7,25.2
90,97,33,23,64,33.3,35.4,32.7,35.0,48.5
83,10,84,64,55,20.7,20.0,21.0,27.8,28.1
38,62,2,34,23,17.5,18.6,20.5,17.3,17.0
52,26,18,20,19,54.9,54.7,35.1,41.1,36.1
52,88,2,79,14,22.6,18.1,19.8,22.1,35.2
63,68,45,83,59,11.9,13.3,13.0,13.5,16.3
31,28,59,25,29,60.1,55.7,56.4,58.7,82.6
70,6,94,32,47,13.5,14.7,14.4,11.8,13.9
71,66,48,40,15,54.9,30.7,58.9,57.2,27.0
91,3,28,61,34,45.1,35.7,52.1,35.2,33.9
94,89,93,91,74,15.6,10.7,12.2,14.7,27.0
23,66,54,56,16,50.8,26.2,25.9,28.1,37.8
24,21,28,62,93,43.1,37.5,30.9,38.9,27.2
66,2,70,64,12,10.9,19.7,25.4,24.4,20.4
96,51,43,17,29,25.9,26.9,26.4,73.9,68.0
31,32,46,51,91,57.1,59.9,37.2,12.3,11.9
