29,11,80,9,7,22.7,22.7,23.3,18.1,18.1
25,71,91,24,2,35.1,29.8,25.5,33.9,35.1
18,4,53,12,64,46.4,38.0,34.4,35.0,33.0
83,70,25,28,52,4.0,5.8,5.2,8.4,6.4
48,79,77,52,95,37.5,22.4,17.4,22.8,43.9
62,38,81,56,25,23.6,23.8,35.1,24.2,25.4
46,0,16,99,60,33.3,42.3,39.6,35.3,38.0
50,79,45,99,33,10.8,12.4,7.7,10.5,12.2
10,42,69,47,53,15.4,21.7,60.2,19.8,18.4
9,59,86,31,62,29.8,27.6,28.2,24.6,30.8
45,55,52,0,69,37.3,44.1,43.6,35.4,36.6
37,59,45,87,90,23.5,16.0,19.7,19.5,25.1
66,5,82,63,70,22.1,20.0,19.1,17.3,18.7
65,98,87,43,26,34.8,43.3,36.6,57.8,51.3
24,23,60,78,22,53.8,50.2,46.6,45.8,42.4
65,40,58,64,87,10.5,11.6,10.6,14.0,9.4
9,16,97,33,25,19.0,35.8,34.6,38.3,14.9
88,49,68,96,11,23.7,41.1,24.4,27.1,29.9
18,16,89,49,79,16.8,39.7,16.3,45.9,17.6
14,58,69,28,24,17.3,43.5,9.7,61.3,47.3
88,69,70,66,15,22.2,15.7,36.7,30.5,25.5
24,25,12,19,3,43.5,47.1,29.9,36.1,33.1
36,87,32,58,53,23.9,28.3,18.6,16.2,12.4
71,58,76,35,4,17.2,15.6,14.7,18.1,14.2
49,48,97,95,60,22.6,22.1,27.7,23.4,24.9
32,17,73,18,40,44.1,31.3,38.9,43.3,42.1
26,24,63,8,83,61.3,42.9,24.8,33.9,34.1
47,15,62,24,81,47.3,30.2,36.3,24.4,16.6
45,15,22,96,50,31.3,29.8,21.9,29.4,31.9
61,71,37,70,53,33.5,36.9,49.6,33.0,40.7
78,18,58,22,34,38.2,40.9,26.2,33.5,62.5
17,12,85,28,19,40.6,24.0,26.2,50.4,46.0
21,93,59,9,56,31.1,34.5,21.7,20.7,20.3
38,91,26,3,89,27.6,27.7,51.3,24.9,24.3
23,18,82,96,79,51.8,36.3,21.9,48.5,14.9
96,71,83,99,58,11.1,10.7,32.8,21.0,45.4
22,25,95,77,79,49.7,58.7,60.4,51.6,63.1
32,9,92,27,31,31.5,28.2,27.8,25.2,28.0
7,96,67,93,29,12.5,24.0,19.5,16.3,23.5
73,44,50,20,99,42.3,25.8,30.3,47.1,46.2
25,97,17,23,24,52.7,49.5,23.5,43.7,48.1
31,19,35,23,70,37.4,36.3,36.0,57.5,45.7
17,93,66,92,30,33.6,35.8,37.2,39.5,37.1
82,26,0,45,20,49.4,56.4,41.2,23.3,44.8
19,2,20,54,77,41.9,28.8,39.7,44.9,38.5
81,27,69,16,3,41.4,48.8,36.7,40.2,35.3
15,21,19,23,6,35.5,36.3,34.3,34.4,24.9
10,5,36,73,85,23.5,11.3,11.9,11.1,12.3
90,95,97,60,99,37.2,33.6,36.7,34.1,33.5
88,62,82,91,59,37.8,36.4,36.4,45.2,29.6
89,24,49,8,92,22.5,22.4,14.0,15.8,14.5
19,72,18,46,92,27.0,33.4,30.0,12.4,20.4
6,19,74,94,62,39.4,39.0,40.1,40.8,44.2
71,24,63,40,52,31.4,58.2,30.9,32.4,43.3
