52,78,15,26,59,28.7,34.9,32.2,46.3,26.2
37,8,85,89,27,68.8,42.5,49.9,47.7,46.2
79,8,68,25,2,62.7,56.0,58.5,52.8,52.1
71,76,55,99,6,9.6,11.0,15.2,12.3,9.2
10,59,40,52,17,15.6,16.0,18.5,21.9,19.2
30,4,5,39,87,55.2,41.2,39.7,39.0,43.8
47,23,33,62,77,60.8,47.4,56.6,49.5,45.9
24,85,58,6,91,41.8,42.0,26.3,24.3,27.6
68,41,91,51,44,17.6,22.3,18.1,43.4,19.0
74,1,56,90,57,38.7,39.3,43.6,38.1,36.1
72,31,83,75,99,46.6,61.0,47.0,60.4,52.5
50,5,49,76,2,22.8,23.2,23.7,19.5,23.3
77,34,21,22,72,48.2,52.0,35.8,36.8,41.6
31,96,55,36,26,64.6,39.7,34.8,60.9,51.4
62,98,2,40,61,52.5,63.3,65.5,78.4,51.1
77,22,10,13,21,29.8,24.9,19.4,27.0,22.5
51,52,2,20,31,36.0,33.6,33.2,38.4,57.6
7,13,99,0,96,27.3,27.2,27.8,30.0,28.9
36,66,21,24,81,73.4,47.4,45.8,61.6,73.6
28,65,63,19,20,53.8,55.9,37.0,42.0,45.0
47,77,72,43,9,20.8,21.9,19.0,24.2,19.2
90,10,66,36,7,27.5,26.2,27.3,27.8,25.8
25,16,24,22,42,47.0,32.2,48.6,47.2,16.4
47,88,34,32,36,90.8,98.0,71.6,63.2,66.2
47,12,48,93,50,18.7,19.4,21.3,23.1,20.5
3,47,22,15,41,35.2,24.9,41.8,33.2,29.2
28,75,35,30,37,65.6,55.8,74.6,58.8,55.9
20,10,72,63,36,47.0,13.8,16.8,23.1,13.1
91,33,83,96,29,26.4,24.7,28.5,21.1,28.6
96,91,12,68,58,33.1,32.8,48.8,38.8,34.2
23,42,28,25,5,47.6,44.8,55.4,52.8,45.7
7,91,9,79,37,14.0,13.6,15.2,14.3,17.0
9,35,65,89,29,17.0,16.1,18.7,16.7,23.8
67,15,69,29,24,36.8,31.0,34.4,60.6,37.8
13,17,34,90,12,23.0,32.4,29.6,38.5,23.0
68,87,6,55,7,11.1,17.9,15.2,16.7,16.8
79,28,35,56,26,73.0,55.2,72.0,58.2,57.8
22,28,75,32,23,30.6,52.4,54.3,60.2,41.0
32,40,39,37,62,52.2,55.3,76.4,78.6,27.5
3,67,88,77,64,12.1,8.0,10.1,4.9,11.3
3,69,13,37,17,44.0,16.5,15.7,15.3,24.6
20,49,45,60,21,39.0,40.1,41.5,38.8,44.2
52,36,53,88,62,25.9,23.3,20.1,29.5,26.1
81,10,76,25,60,13.4,15.0,19.2,13.6,12.9
48,55,69,23,15,31.6,22.3,20.6,36.6,23.6
34,39,37,36,75,57.0,81.2,87.2,65.0,57.0
90,38,92,62,17,27.4,33.8,28.3,30.0,26.6
83,6,10,41,60,24.1,13.0,19.4,13.5,20.6
21,37,47,48,28,42.6,54.4,46.6,56.8,48.0
68,0,93,24,8,36.9,56.1,40.5,55.0,53.4
58,40,24,53,48,15.6,15.3,17.1,15.5,17.3
15,19,55,67,84,23.8,28.4,34.2,25.0,32.6
43,53,26,28,45,81.0,84.0,53.2,53.8,53.9
1,82,46,84,34,40.3,48.2,41.3,36.3,64.8
70,1,90,65,71,17.7,16.3,21.4,15.7,21.6
44,92,22,54,33,29.2,22.0,22.7,21.9,20.9
36,58,59,24,83,75.4,53.3,77.6,46.0,56.4
44,3,84,98,71,46.8,31.4,45.1,36.6,35.0
76,32,85,70,30,23.5,21.9,27.4,22.7,30.3
25,66,5,39,72,44.4,57.0,36.6,45.8,33.4
87,99,35,58,64,23.8,26.2,9.5,11.8,27.3
36,13,86,63,56,23.3,21.2,24.2,19.6,23.8
71,17,49,47,76,37.5,36.6,25.2,37.7,37.3
30,37,25,22,27,45.4,67.6,42.2,42.8,46.6
46,4,90,51,5,10.0,8.0,8.0,15.4,10.2
38,98,28,34,65,75.8,48.9,56.8,56.6,41.5
94,63,84,49,29,35.6,39.5,36.9,44.5,40.4
48,32,33,72,26,20.4,72.6,73.5,17.2,14.8
25,22,75,43,78,49.6,49.2,53.0,82.6,12.4
95,8,33,0,99,28.6,27.8,29.5,27.2,30.9
42,30,83,55,65,38.9,35.9,48.4,36.7,35.8
79,14,15,24,29,21.2,24.2,34.4,25.1,27.4
40,34,4,38,12,43.7,44.1,16.7,23.4,30.2
50,78,40,67,29,31.2,28.0,24.8,24.4,27.9
27,1,24,51,26,56.4,53.7,54.4,64.4,64.2
12,68,63,72,5,19.0,18.4,18.4,17.9,20.0
35,24,45,27,28,65.6,40.6,68.6,54.6,60.1
65,46,29,28,25,31.8,27.5,22.6,20.5,41.2
83,33,34,5,93,68.4,64.0,65.8,41.0,40.1
51,10,6,5,17,9.4,9.4,11.4,8.8,13.1
27,58,39,33,42,48.2,25.1,28.5,60.0,26.9
66,3,32,59,8,32.0,29.7,68.6,61.0,58.9
55,80,66,16,92,26.9,8.5,8.7,19.8,9.1
81,1,74,64,61,10.4,12.9,13.3,12.1,12.0
3,64,47,10,35,29.1,24.6,20.7,22.2,21.1
36,64,23,11,13,41.0,31.6,54.2,28.0,34.4
27,10,85,50,81,18.8,19.0,19.4,16.6,17.0
50,7,52,68,35,10.6,8.8,10.1,13.7,65.6
77,86,73,31,39,19.1,18.5,23.0,28.1,17.7
27,57,52,28,31,55.6,62.3,56.7,59.4,60.4
32,84,38,33,81,56.8,51.5,67.3,61.4,37.3
71,13,44,28,81,27.4,24.8,32.2,51.6,57.0
6,88,80,41,0,15.2,18.4,13.7,8.2,35.7
2,92,56,45,99,23.0,17.4,19.0,12.5,22.4
69,34,87,8,24,31.1,29.7,31.3,33.1,52.4
88,35,53,58,44,21.9,23.7,21.8,22.5,30.5
89,15,6,13,14,24.9,26.6,22.8,21.4,24.4
32,40,90,42,33,64.2,52.3,70.5,60.8,43.8
24,62,36,67,34,48.8,51.8,73.0,76.3,73.2
34,24,40,39,91,81.8,56.0,62.3,68.0,4.1
86,75,67,4,55,12.7,10.8,11.0,8.2,9.1
72,28,57,38,39,52.7,51.4,31.3,33.1,34.2
62,42,53,47,58,24.2,18.0,18.8,21.2,21.2
49,77,23,63,51,34.1,15.3,18.2,27.3,15.9
99,72,16,14,93,22.9,22.7,37.2,27.4,21.4
56,79,63,26,47,48.6,44.5,74.1,44.8,46.7
85,26,40,70,35,40.5,34.3,26.8,32.4,30.3
24,41,20,16,2,48.4,23.0,25.4,27.2,17.5
95,38,33,51,63,27.6,23.8,22.6,24.4,23.1
93,26,44,77,39,35.5,53.4,39.5,35.7,36.2
52,40,50,31,46,61.6,32.4,35.2,32.2,37.8
68,85,47,33,71,7.7,7.5,10.2,7.9,10.0
26,87,50,73,32,47.4,37.1,37.2,41.2,38.8
77,35,67,32,89,28.5,29.3,31.6,27.3,28.6
48,17,59,52,68,12.5,25.0,10.7,14.2,28.3
48,82,51,19,18,33.2,37.4,35.3,32.2,30.8
77,57,67,5,36,38.8,37.6,58.0,44.2,44.6
14,35,8,58,13,25.0,26.2,27.7,29.0,29.2
14,40,0,45,21,33.4,20.2,18.5,28.3,31.2
15,80,35,45,16,34.4,32.4,32.3,28.2,38.2
40,70,27,20,34,90.0,90.2,65.6,49.2,85.6
18,49,23,43,68,45.6,46.3,56.4,47.5,51.3
54,60,49,99,45,34.0,31.0,34.7,44.9,42.9
45,75,22,69,99,74.6,44.4,49.4,43.1,56.8
99,65,88,96,31,16.5,15.4,17.8,13.1,15.9
27,60,37,12,11,58.0,61.4,13.1,25.6,24.8
50,31,75,67,77,72.0,68.6,30.6,41.8,29.2
58,34,9,22,24,35.5,41.1,53.8,45.4,48.4
74,59,20,67,6,10.7,10.0,11.0,8.3,8.8
53,35,9,36,18,27.4,27.8,28.0,27.4,30.0
0,24,40,17,5,52.7,48.0,48.4,40.8,50.6
36,18,14,52,21,24.4,29.4,23.2,49.9,47.8
1,96,95,13,32,29.8,24.5,24.8,26.6,26.1
45,10,14,88,73,30.2,27.8,27.8,32.2,33.4
12,77,59,63,47,51.4,48.5,47.5,46.6,48.9
24,9,43,81,21,35.6,17.6,17.1,17.3,19.8
34,49,33,63,80,64.0,101.4,72.0,64.9,77.5
32,37,99,28,31,56.4,57.0,32.9,59.2,57.2
47,64,5,8,12,39.9,35.9,32.3,35.8,39.6
8,46,34,50,42,9.7,9.5,15.0,13.5,11.6
79,6,5,37,61,12.7,14.0,11.6,14.1,15.4
45,37,72,9,23,23.8,21.7,22.9,21.4,47.2
18,8,58,23,55,30.4,32.9,36.0,40.6,29.1
75,3,78,20,26,11.6,9.0,9.5,8.0,9.6
48,6,37,53,68,19.1,20.0,20.8,21.4,33.5
54,87,52,11,66,31.2,29.7,27.3,28.0,41.9
16,28,15,75,36,36.4,54.4,32.8,57.2,39.3
17,55,23,15,51,29.2,31.7,31.2,30.0,33.3
20,90,94,62,21,48.4,25.8,19.8,18.8,50.2
85,60,81,40,43,50.0,32.4,30.2,101.5,30.8
84,38,39,32,51,38.4,76.6,78.2,63.2,72.1
62,53,91,80,78,26.0,23.4,22.4,19.3,23.2
20,35,77,30,73,36.0,41.3,68.8,64.0,9.3
22,29,70,48,76,52.6,58.4,55.5,56.0,22.1
86,89,36,57,13,28.7,28.5,27.5,28.4,30.0
89,76,37,8,60,24.2,19.8,52.4,20.0,28.7
84,91,80,41,23,7.3,3.3,5.8,5.5,39.8
16,71,17,83,38,23.8,25.6,24.8,28.0,26.5
85,54,24,76,35,27.9,46.6,40.0,27.7,37.7
42,69,76,17,87,46.7,19.5,20.8,34.4,36.4
8,15,74,16,14,28.5,27.6,30.3,31.4,24.2
6,16,2,8,0,36.2,30.0,36.1,30.2,42.7
87,62,72,46,35,22.2,19.5,19.1,18.5,21.6
61,94,5,50,88,7.4,12.7,12.4,6.9,19.1
48,13,60,16,10,29.4,33.6,35.0,42.6,23.2
84,56,93,53,37,48.9,48.7,61.2,58.0,44.6
53,20,64,46,36,30.1,38.6,38.2,30.2,47.8
16,78,68,22,20,38.6,36.7,55.5,36.6,26.2
96,72,71,34,89,23.5,33.0,30.1,26.9,30.2
99,57,81,97,36,37.8,41.0,35.3,37.2,39.5
33,65,31,66,69,27.5,27.4,41.3,34.1,29.6
26,19,53,42,17,61.2,32.4,30.8,34.0,31.2
58,18,17,84,1,31.1,28.2,17.6,17.0,15.5
23,75,13,96,48,48.4,49.0,36.0,49.4,36.7
