52,81,49,37,74,12.2,12.3,14.4,11.6,12.2
44,86,66,60,83,26.5,24.4,25.7,24.3,25.1
3,86,48,77,85,5.0,7.9,8.3,5.6,6.6
41,12,65,42,57,22.2,19.1,34.1,17.9,27.5
73,42,86,27,75,30.3,36.4,32.7,30.9,34.0
5,74,42,43,40,14.1,21.8,14.8,23.4,24.1
8,74,26,11,75,31.6,22.9,23.7,17.7,19.1
81,56,25,76,51,51.2,52.7,49.8,39.9,43.2
31,5,49,98,57,11.9,15.1,12.6,14.1,13.7
56,84,68,38,89,15.3,14.7,14.2,14.2,14.1
41,80,77,54,9,17.5,19.2,20.1,19.9,17.9
45,5,37,64,70,6.8,6.4,8.8,9.7,11.5
83,58,11,70,37,24.6,27.5,21.5,17.2,29.3
0,95,31,53,9,28.0,28.0,33.5,26.9,24.2
89,92,12,49,8,14.2,23.0,14.6,36.8,12.0
61,69,81,4,39,17.7,37.1,28.4,32.6,53.8
2,61,53,58,43,26.7,26.0,26.0,27.8,28.9
78,65,50,44,94,16.8,13.9,16.8,12.7,12.8
16,54,36,15,75,34.8,35.0,35.3,33.6,33.1
43,66,55,8,53,33.2,16.2,17.4,18.7,25.1
84,27,28,74,39,10.0,7.4,6.8,16.5,10.0
76,5,86,18,99,43.3,42.5,38.9,38.2,45.0
83,68,94,13,59,23.7,31.0,29.5,24.1,27.5
30,11,65,83,41,17.6,19.0,15.8,12.8,17.9
29,50,99,27,88,11.1,8.6,6.0,9.7,8.7
56,98,59,92,77,24.1,20.1,18.6,18.8,25.8
55,28,24,63,58,31.9,39.5,33.9,29.8,31.6
13,75,78,43,9,27.3,24.7,26.5,18.7,17.7
39,45,38,18,86,46.2,40.1,38.6,38.2,42.1
53,6,41,72,39,16.6,13.4,14.4,7.7,9.3
15,18,87,72,16,25.9,29.7,46.4,21.5,25.1
10,57,41,76,11,30.0,30.0,31.5,31.0,30.2
81,12,67,49,54,23.0,25.7,20.7,20.8,22.3
21,52,85,75,4,8.5,9.2,9.5,7.7,9.3
66,96,10,43,85,21.4,19.7,24.7,34.3,27.8
12,25,34,28,32,21.3,25.9,38.4,35.7,24.5
28,22,79,14,18,28.6,23.2,25.1,25.7,43.3
99,11,8,41,9,21.7,24.5,15.5,18.3,20.1
97,28,50,89,99,5.8,9.7,8.5,11.1,11.7
4,98,97,68,70,16.1,17.5,16.0,20.5,21.1
35,51,4,92,54,56.9,35.9,36.9,29.8,33.7
11,37,84,69,54,17.5,19.0,22.2,19.3,21.4
88,59,96,4,93,10.1,7.4,8.3,9.6,6.2
22,32,68,53,55,37.6,53.4,36.4,38.0,41.6
71,73,85,60,63,30.8,33.5,30.5,19.3,24.4
53,44,82,77,13,31.0,40.4,36.1,39.0,33.8
33,1,76,34,99,23.3,24.4,24.7,26.9,31.9
48,68,26,76,33,14.0,11.4,18.7,8.9,10.7
76,83,72,33,9,14.1,19.7,14.9,12.5,15.8
14,27,46,76,82,22.9,25.0,33.7,41.1,29.2
49,67,9,96,92,38.8,36.6,52.4,40.3,35.6
47,62,45,2,58,14.8,12.4,9.3,20.5,12.3
47,44,43,13,98,16.6,20.6,20.4,20.3,18.6
60,5,42,72,41,32.0,32.2,33.2,31.4,29.9
9,0,10,45,50,21.9,23.4,20.7,19.6,20.5
81,78,64,98,12,24.2,30.7,24.1,25.3,32.4
24,47,21,57,11,54.5,48.0,46.1,56.6,18.3
22,18,94,26,87,37.6,38.6,46.3,35.8,38.8
34,7,62,24,69,28.9,23.0,29.0,26.6,35.8
30,86,27,89,61,66.7,71.9,63.7,23.6,23.5
40,30,22,42,24,15.1,45.0,13.4,9.0,8.5
75,54,96,74,43,28.0,28.2,26.7,30.6,17.9
43,8,51,59,83,15.1,19.9,17.0,15.5,20.9
47,26,19,97,51,14.3,11.6,15.0,11.6,18.1
59,82,4,88,70,36.5,29.1,36.1,36.0,37.0
90,77,14,46,4,31.0,39.2,24.9,35.4,35.1
85,12,82,2,1,22.7,22.8,25.5,23.8,19.4
90,35,2,8,12,29.2,32.5,34.2,34.0,31.2
79,61,83,87,50,19.7,21.8,14.6,33.1,13.8
17,43,98,0,21,11.4,11.5,9.8,10.0,11.3
15,34,8,33,80,36.4,25.9,25.0,26.8,25.7
77,83,51,48,80,15.6,14.5,13.1,13.4,13.2
