8,6,89,72,9,18.1,12.5,15.2,17.0,22.5
53,17,50,59,76,28.4,46.0,30.4,26.6,24.8
59,61,1,12,33,9.4,10.1,14.2,10.6,11.8
82,9,35,79,66,25.1,17.9,26.5,23.9,21.7
29,18,82,83,27,47.8,40.4,40.5,46.6,30.9
45,53,72,68,62,15.8,15.0,16.8,21.2,17.6
39,46,42,47,78,24.5,40.3,31.2,27.9,31.4
50,79,21,56,86,38.5,41.3,45.4,52.7,37.4
63,3,93,85,67,30.9,13.9,15.4,13.5,13.5
7,38,68,8,34,12.7,14.2,14.2,17.3,21.6
60,25,96,54,41,21.9,19.3,22.2,19.9,17.5
36,75,74,90,45,9.7,9.3,7.6,6.7,6.8
83,11,58,54,37,24.6,21.5,27.5,18.2,29.3
58,78,38,53,57,28.4,35.0,22.3,26.9,30.1
63,84,34,23,27,49.4,47.2,41.3,48.0,33.8
23,80,72,22,55,48.7,47.0,59.1,45.5,28.3
53,90,11,2,58,26.0,31.8,25.0,26.7,27.8
13,77,89,87,50,16.1,16.0,16.8,13.7,16.8
54,15,16,79,97,35.0,33.6,34.8,41.3,50.4
23,10,16,74,77,19.7,17.3,31.7,19.3,22.6
64,39,28,57,67,7.1,10.0,6.8,9.2,9.7
2,90,22,36,55,47.3,32.7,46.4,43.1,37.6
72,33,50,38,2,56.1,66.7,67.7,55.1,34.2
13,4,64,63,11,25.6,24.2,23.6,24.1,19.0
95,16,0,92,49,14.5,12.5,9.2,8.8,9.6
69,15,95,54,4,28.0,33.5,26.0,19.2,29.9
28,27,21,24,17,39.5,44.4,41.4,33.9,37.4
42,86,69,28,1,18.1,21.9,23.8,21.1,19.7
45,39,18,38,59,40.1,46.2,38.2,38.6,55.3
44,45,91,78,55,6.0,5.6,10.8,8.7,6.9
63,58,94,33,71,22.3,17.4,22.5,19.9,18.2
9,36,49,42,50,34.3,32.8,36.5,30.4,33.2
12,81,67,49,54,25.7,23.0,20.7,20.8,22.3
98,12,74,56,11,27.3,24.4,25.8,23.7,25.2
43,96,81,50,8,34.3,19.7,27.0,24.8,15.9
56,92,82,49,99,24.6,19.9,17.1,18.3,23.6
89,97,30,77,58,16.9,19.8,18.0,18.4,20.2
81,0,32,77,51,16.2,15.7,13.0,20.6,14.5
42,70,54,34,65,23.4,28.2,20.5,27.0,24.1
12,10,13,73,51,24.5,19.5,25.1,17.1,18.7
51,4,35,92,59,35.9,36.9,56.9,29.8,34.7
84,11,37,69,77,22.2,17.5,19.0,19.3,22.8
96,78,1,88,93,8.3,9.6,8.1,10.1,6.2
22,32,68,53,55,37.6,53.4,36.4,38.0,41.6
67,34,41,83,44,20.2,21.1,21.5,18.0,17.9
28,40,15,94,27,57.6,59.7,37.4,43.6,58.8
36,34,85,40,76,23.2,26.9,29.6,27.3,24.7
36,16,8,96,93,18.8,13.8,18.6,15.6,17.9
4,60,14,3,40,20.7,27.8,25.0,15.6,18.8
79,39,50,27,86,33.0,31.7,27.8,25.0,25.0
22,21,96,49,33,45.8,40.6,40.3,38.8,41.5
82,50,52,93,43,6.0,5.9,10.0,8.3,13.2
58,34,56,1,95,16.2,14.5,16.9,14.4,14.1
27,32,69,57,7,50.0,29.5,32.2,35.8,43.7
73,32,59,41,79,11.9,13.6,11.5,15.7,11.7
41,57,8,63,35,26.3,25.8,25.0,24.1,25.3
46,5,48,68,99,24.2,34.9,26.9,32.6,22.8
22,18,94,87,24,37.6,38.6,46.3,38.8,47.0
70,28,98,56,74,62.5,61.5,67.0,62.9,49.4
85,32,56,60,98,18.5,21.6,18.0,23.3,19.5
63,9,86,98,8,16.6,17.6,21.7,18.7,21.2
92,96,54,75,70,28.5,26.7,28.2,28.0,22.4
31,53,48,85,66,11.8,12.2,11.8,12.0,13.6
9,53,10,35,11,23.1,30.9,25.1,21.8,29.9
36,46,1,24,41,55.1,39.6,36.9,46.6,48.1
78,94,77,3,85,25.7,31.3,39.2,30.4,27.2
2,82,85,69,70,23.8,25.5,22.7,34.0,25.2
6,0,48,9,13,32.5,31.2,33.6,30.8,33.4
92,12,51,60,73,23.4,32.1,36.3,21.5,17.9
34,31,7,63,33,18.9,9.7,16.0,9.8,15.8
52,58,50,35,96,26.2,25.1,24.9,25.5,24.6
76,86,50,36,73,17.2,15.1,14.8,13.6,15.3
