15,56,69,53,98,28.8,25.9,31.2,28.7,25.1
86,99,58,73,65,41.3,41.4,37.8,43.0,43.3
0,9,11,32,6,10.9,9.5,16.2,12.0,10.7
63,69,97,18,11,22.9,23.6,22.6,31.8,28.4
85,71,98,84,6,33.8,34.8,33.4,34.1,33.7
84,10,11,94,13,20.9,20.3,22.5,26.5,23.9
23,80,25,58,3,61.4,62.4,67.2,68.7,25.2
34,37,36,13,60,31.3,29.8,35.4,26.9,37.7
21,67,94,72,38,24.5,20.3,25.0,25.2,23.0
17,73,45,32,13,35.6,40.0,24.2,29.0,24.2
18,25,90,66,75,18.0,13.4,17.6,14.5,13.3
57,52,20,99,87,8.8,8.6,6.0,6.9,12.4
68,31,32,87,4,21.3,71.1,71.2,22.3,23.5
96,12,25,1,75,51.9,16.7,58.5,49.7,52.6
0,30,24,13,98,46.6,51.8,47.8,10.7,18.0
41,85,43,10,13,18.5,18.0,28.6,10.5,18.9
71,86,37,57,61,44.3,44.3,40.8,38.7,39.8
14,65,35,50,15,28.4,28.0,29.0,26.1,29.8
71,51,82,17,42,37.7,42.4,44.2,32.5,38.0
8,78,23,28,88,19.2,24.4,19.8,20.0,18.8
90,99,85,14,64,14.3,10.5,8.6,8.1,10.2
34,5,20,61,75,39.0,61.3,41.9,49.2,48.3
84,61,98,73,80,36.0,35.2,36.4,34.1,33.5
83,48,10,92,97,26.9,27.9,20.5,22.1,27.1
35,10,17,20,16,14.3,17.0,29.3,39.3,29.7
51,97,48,42,85,18.2,20.4,14.9,20.4,19.0
22,21,61,83,36,45.5,44.3,47.6,34.3,31.3
12,51,90,55,79,12.4,15.5,11.7,11.8,12.7
62,99,9,32,38,24.8,24.1,26.4,25.6,24.7
1,76,8,82,55,63.3,15.2,15.8,62.4,17.3
80,4,76,20,27,54.7,52.6,57.4,52.3,57.1
18,30,69,2,96,46.4,53.6,49.7,46.4,59.2
87,48,55,54,40,29.7,30.2,24.8,24.7,21.5
66,49,89,90,63,10.6,6.4,11.8,10.7,10.6
19,50,15,82,73,39.0,43.8,30.4,61.1,26.4
38,98,30,52,43,12.4,13.5,11.7,16.9,12.4
16,20,17,40,33,26.9,25.6,28.3,33.0,26.6
20,42,80,19,21,48.1,49.1,52.4,49.5,53.7
90,94,72,25,16,42.5,41.2,41.3,47.1,43.0
74,90,21,19,59,41.6,50.9,50.7,45.1,56.8
26,4,56,45,58,52.7,33.1,34.0,39.2,44.1
60,96,44,2,36,21.4,30.7,23.1,29.2,23.9
1,62,42,26,48,12.1,7.4,9.3,8.0,12.3
70,78,52,9,56,26.1,25.3,27.5,25.0,26.7
34,15,17,18,45,40.3,23.7,29.1,28.3,29.9
33,0,99,86,74,39.9,36.0,39.7,39.0,36.6
12,68,78,49,83,27.7,28.2,27.7,29.5,29.3
26,92,63,68,23,63.0,65.2,67.6,27.4,27.7
56,12,8,70,35,27.9,23.5,23.8,27.6,24.3
39,91,62,8,51,63.3,55.9,18.2,24.5,26.5
77,89,20,97,7,40.0,47.4,45.1,44.1,49.6
24,35,2,47,49,64.0,13.1,18.3,21.5,17.8
28,75,19,57,12,53.6,49.3,47.3,50.4,55.2
30,17,96,15,21,57.4,41.2,44.8,36.6,45.0
71,48,25,80,94,12.2,9.2,9.2,10.6,8.0
48,64,88,95,30,16.3,16.9,19.5,15.0,16.9
24,8,41,10,9,63.8,25.0,22.9,19.2,19.4
24,81,65,67,54,21.6,15.0,15.5,16.2,15.0
33,61,84,97,75,64.0,41.0,24.0,24.2,37.8
43,60,50,64,95,13.4,14.2,14.1,13.6,15.4
46,77,15,11,42,42.6,40.8,41.0,43.8,42.6
15,31,11,13,89,34.3,30.5,26.9,30.9,32.1
33,60,72,8,53,11.3,9.6,12.9,10.2,10.5
4,74,27,31,24,8.1,13.6,9.9,9.1,14.5
50,94,75,12,60,31.7,35.7,34.3,27.1,41.6
32,42,89,62,5,53.7,58.4,44.0,50.6,52.4
43,54,15,85,66,32.6,28.4,31.3,30.5,32.1
36,31,59,75,12,76.0,23.3,25.2,22.6,26.4
70,53,22,24,68,18.0,16.6,12.5,17.3,18.9
31,24,53,36,27,67.3,62.6,25.0,26.4,64.6
25,42,44,72,99,21.1,19.0,20.9,19.1,22.7
41,50,99,92,74,9.3,10.2,9.4,12.3,8.1
