80,13,27,51,20,22.1,31.0,29.1,29.3,21.3
4,35,71,29,16,52.8,40.8,38.3,37.8,38.6
82,58,51,28,83,8.5,11.1,10.6,9.4,10.0
18,21,63,97,15,31.8,43.8,22.9,22.6,26.2
90,34,63,97,36,31.2,34.3,31.1,36.8,34.2
63,15,54,73,78,32.6,31.3,33.1,27.4,29.7
27,75,47,38,48,40.9,43.0,34.0,32.6,35.9
21,8,20,85,44,47.3,44.2,44.5,44.9,41.2
40,24,25,92,35,49.9,41.0,46.4,49.6,80.4
70,55,79,67,65,27.4,27.0,26.8,27.7,25.6
98,19,20,73,41,46.5,47.9,48.1,29.2,15.2
38,79,94,71,83,11.5,10.0,9.7,10.5,11.1
53,1,82,61,13,26.0,24.0,25.6,25.8,26.5
1,75,96,24,49,49.7,52.6,51.9,47.1,52.3
30,0,24,32,25,51.8,46.6,47.8,73.8,49.3
85,13,41,90,63,18.0,18.9,18.5,45.2,41.2
17,10,26,33,11,42.6,39.5,37.1,39.6,40.3
45,32,62,35,50,23.5,27.5,28.7,29.0,26.1
28,81,29,23,66,61.1,70.2,65.1,42.9,29.8
97,69,34,74,29,24.8,25.8,23.8,25.1,27.8
48,29,41,15,12,14.8,69.7,15.6,30.3,14.9
51,3,29,24,7,58.3,65.7,66.3,55.3,57.3
22,25,71,24,36,59.0,58.0,60.6,58.4,64.7
29,56,28,30,80,75.3,78.5,67.5,73.3,75.9
47,12,72,48,75,9.8,12.0,10.6,9.2,11.1
21,22,51,78,23,35.1,38.3,18.2,42.1,40.3
24,73,20,68,23,49.9,48.3,42.5,41.2,45.5
51,63,12,90,55,15.5,11.8,12.4,11.7,11.8
58,67,53,1,81,37.0,43.0,41.4,24.1,41.4
29,38,1,78,92,72.2,78.4,63.3,26.7,80.9
99,83,16,72,14,35.8,40.5,36.3,32.7,30.9
53,17,54,83,16,43.0,37.0,44.3,37.3,38.4
93,28,26,66,12,33.7,65.0,62.0,28.5,24.0
21,88,89,66,55,6.7,8.2,11.8,10.6,7.0
78,80,86,3,46,23.3,25.3,20.1,30.6,22.7
40,33,52,30,98,15.9,14.6,16.9,11.7,13.5
57,81,25,79,46,11.9,11.6,11.7,11.7,15.2
71,37,62,29,26,40.4,44.0,38.4,52.3,41.1
19,17,29,64,79,46.0,44.8,40.5,49.5,49.9
21,90,20,94,22,50.7,50.9,48.1,47.1,52.5
75,98,48,25,92,35.6,42.3,34.9,44.5,35.6
84,44,75,20,43,20.1,23.1,54.3,50.5,23.4
18,55,15,71,20,36.5,45.2,26.3,42.4,41.9
60,58,72,94,55,25.1,24.5,44.5,24.6,24.4
61,66,32,50,40,17.5,19.2,13.7,13.9,12.6
23,24,89,98,35,54.6,52.4,49.9,52.3,50.9
57,45,5,76,89,19.4,14.6,17.2,14.4,12.2
71,24,18,41,26,66.1,60.6,62.2,65.5,63.0
16,64,51,47,17,26.5,42.7,26.8,39.3,29.7
39,91,27,23,84,63.3,55.9,55.5,48.9,51.9
22,21,23,87,51,53.7,52.3,59.3,61.6,38.0
39,14,12,57,22,31.9,28.8,25.0,26.4,29.7
29,18,9,81,70,40.0,39.9,14.9,14.7,38.8
30,5,18,43,21,57.4,55.5,45.8,52.0,45.0
24,15,94,48,80,19.6,11.8,8.0,9.2,10.6
68,14,5,15,49,17.8,15.5,16.2,15.0,19.0
91,67,73,42,92,41.0,38.6,31.3,34.7,32.6
79,32,25,93,22,54.3,45.7,57.6,47.0,49.0
69,26,87,33,23,69.7,66.0,64.9,64.0,62.2
94,62,13,12,11,33.2,31.5,28.7,29.3,28.1
64,24,98,10,65,41.5,45.6,46.4,45.0,45.1
97,22,39,69,20,55.6,58.9,56.2,56.0,57.1
1,24,63,96,13,9.7,10.1,12.2,8.6,7.6
27,31,4,86,92,9.9,9.1,8.1,7.8,8.4
46,78,10,95,86,48.9,47.8,45.7,41.7,55.1
84,22,53,28,32,45.8,42.1,46.3,48.7,53.7
73,29,75,30,28,71.9,72.1,74.6,72.5,66.5
14,3,90,32,66,35.0,44.4,36.6,34.8,40.0
2,44,59,20,21,71.2,55.1,52.1,49.5,54.3
27,89,31,94,24,64.6,65.6,67.3,62.5,62.6
75,35,87,86,4,20.8,16.9,15.0,18.3,15.9
86,14,90,64,62,10.8,9.9,10.8,9.0,11.3
