17,19,42,45,98,26.5,31.9,41.7,13.7,16.8
23,36,10,84,76,28.3,27.9,28.5,27.8,27.9
38,45,40,59,96,77.4,89.4,78.6,85.3,44.5
12,98,9,95,94,17.0,26.5,21.6,22.2,15.8
97,96,85,54,74,17.1,14.4,14.2,18.9,14.8
14,67,38,2,35,81.1,77.7,76.5,42.9,45.5
19,16,10,82,79,50.0,46.2,45.8,47.9,51.0
59,91,86,60,42,26.7,23.7,24.0,19.0,22.9
50,43,78,83,41,29.5,40.5,40.9,38.1,28.7
25,48,23,26,53,50.7,51.5,40.1,49.5,49.3
30,27,90,28,29,63.4,60.8,70.1,60.2,65.0
43,63,17,93,15,30.0,25.8,25.6,27.9,18.6
12,14,89,83,39,41.1,31.1,35.6,37.4,34.5
24,90,50,73,94,47.7,54.9,54.2,47.1,50.7
15,45,20,12,33,53.4,58.7,57.8,56.9,57.6
98,85,28,45,44,13.8,13.7,13.4,14.4,15.0
62,89,15,96,13,15.2,14.1,14.3,15.8,15.7
77,75,62,60,80,29.7,30.0,28.3,27.5,27.7
87,9,36,93,10,22.2,18.7,28.2,25.0,26.1
16,21,11,12,97,32.8,27.9,22.6,26.2,23.6
3,26,92,78,86,40.7,32.0,25.6,31.3,29.8
35,38,48,99,86,70.3,72.5,74.9,31.7,29.2
69,4,41,47,49,15.6,20.4,25.0,22.5,30.5
49,96,58,86,66,34.4,41.5,34.3,36.5,43.6
78,49,86,30,27,45.3,45.9,54.3,63.8,55.2
7,66,91,33,68,34.2,40.1,34.0,44.3,35.3
34,90,68,12,30,83.5,85.3,46.0,25.6,69.1
38,67,41,37,18,38.8,41.4,45.6,41.7,32.4
44,57,82,23,70,49.3,50.9,61.4,47.2,46.3
29,27,30,3,58,61.7,57.9,65.9,71.9,40.0
46,87,33,94,58,30.9,27.7,28.7,27.8,28.3
0,54,43,14,39,14.3,15.7,14.3,16.1,14.4
95,84,44,67,23,13.1,15.4,12.6,12.6,12.8
16,98,90,32,33,29.5,30.7,32.9,57.7,34.0
37,38,63,95,25,70.2,79.4,81.4,35.0,32.9
9,1,98,39,82,21.2,20.6,20.2,20.6,18.3
24,41,62,40,95,82.4,83.5,89.8,87.5,101.2
29,83,28,36,18,59.7,49.2,62.3,38.3,38.9
24,46,22,27,81,48.8,48.6,40.6,53.2,57.3
74,39,93,41,5,45.1,45.2,29.5,40.3,34.7
74,78,53,94,13,21.5,24.8,29.8,29.1,22.9
46,45,9,26,6,64.6,51.7,45.9,51.3,47.3
75,5,33,40,25,49.4,59.1,52.2,50.3,51.8
85,19,94,8,68,46.6,34.8,37.7,34.8,33.8
69,75,91,95,59,32.3,34.7,27.9,24.1,25.1
86,43,36,75,47,43.7,43.5,42.1,41.4,41.5
39,99,38,8,36,27.8,28.0,29.7,28.5,27.9
78,47,43,16,15,14.8,15.8,13.1,26.7,18.1
37,89,6,31,27,76.8,88.6,66.5,57.4,66.4
